"entity_id","rapm","model_date","season","round","overall_round","circuit","dev_ratio","rapm_loess","rapm_blended","rapm_error","span_value","weight_value"
"perez-d",-0.778857929107791,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,0.319308750550438,0.3,0.3
"ricciardo-d",-0.304169231197972,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,0.468781617951178,0.3,0.3
"resta-d",-1.13494760136217e-08,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,6.75670785736547e-08,0.3,0.3
"vergne-d",8.11702748502053e-07,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,2.82248096168273e-07,0.3,0.3
"rosberg-d",-0.000297669041140764,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,6.38586739839613e-05,0.3,0.3
"glock-d",3.00059943227556e-08,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,6.30508018905048e-09,0.3,0.3
"pic-d",2.52568687748156e-07,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,6.77097519754556e-08,0.3,0.3
"bruno_senna-d",-1.15183475270784e-08,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,7.83972510945934e-09,0.3,0.3
"hulkenberg-d",-0.00535558633987112,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,0.0646227169140997,0.3,0.3
"michael_schumacher-d",2.07750895072609e-08,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,8.68827983511214e-09,0.3,0.3
"massa-d",-0.00151279570642886,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,0.000489357761727283,0.3,0.3
"petrov-d",3.23489275325975e-08,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,6.94168625223151e-09,0.3,0.3
"kovalainen-d",7.99757834335875e-08,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,3.28564174350114e-08,0.3,0.3
"karthikeyan-d",1.0578318812918e-08,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,2.72739461131925e-09,0.3,0.3
"rosa-d",1.81276873642748e-08,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,5.61010709741272e-09,0.3,0.3
"grosjean-d",0.127657804763323,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,0.11348212022525,0.3,0.3
"maldonado-d",2.5845828181318e-06,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,3.21619355087036e-06,0.3,0.3
"ambrosio-d",1.27461757045333e-09,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,1.00511042178075e-09,0.3,0.3
"sutil-d",9.02488852376657e-07,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,2.84235885528847e-07,0.3,0.3
"gutierrez-d",-3.28768177000116e-06,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,2.33747141465809e-05,0.3,0.3
"bottas-d",-0.916565125535922,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,0.426698778111184,0.3,0.3
"jules_bianchi-d",1.54104098229963e-06,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,5.128209870138e-07,0.3,0.3
"chilton-d",1.42240086738087e-06,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,4.39039194282806e-07,0.3,0.3
"garde-d",1.6444297787696e-07,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,5.02178094268668e-08,0.3,0.3
"kevin_magnussen-d",0.0214390708248929,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,0.0864426242057831,0.3,0.3
"kvyat-d",0.238477766375045,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,0.171647649804205,0.3,0.3
"ericsson-d",0.00214069870592277,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,0.00293074108037883,0.3,0.3
"stevens-d",1.01365457387968e-05,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,3.08951781909087e-06,0.3,0.3
"nasr-d",0.000103136166169385,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,3.25303663765641e-05,0.3,0.3
"sainz-d",-0.726384123628344,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,0.368184044539657,0.3,0.3
"max_verstappen-d",-3.30056261273194,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,0.297076576450506,0.3,0.3
"merhi-d",8.55611295010234e-06,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,2.23482551132718e-06,0.3,0.3
"rossi-d",2.73219968907425e-06,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,1.37188110946939e-06,0.3,0.3
"jolyon_palmer-d",0.00109573638903542,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,0.000326941070044408,0.3,0.3
"wehrlein-d",0.000416664684836095,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,0.000261433932036895,0.3,0.3
"vandoorne-d",0.0187209480055985,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,0.00490975844024192,0.3,0.3
"haryanto-d",5.97178799401135e-05,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,2.29474068218913e-05,0.3,0.3
"ocon-d",0.549406873620526,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,0.40065396786749,0.3,0.3
"giovinazzi-d",1.28643956928756,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,0.228092210987275,0.3,0.3
"stroll-d",0.817044930932311,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,0.478618573092683,0.3,0.3
"gasly-d",-1.51272194827535,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,0.399049373744674,0.3,0.3
"brendon_hartley-d",0.00926491092921484,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,0.00260161543563724,0.3,0.3
"leclerc-d",-1.30615392150849,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,0.352174065010812,0.3,0.3
"sirotkin-d",0.00759130041688903,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,0.00266390001794516,0.3,0.3
"norris-d",-1.43295838916722,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,0.489037013007921,0.3,0.3
"albon-d",0.204556293847653,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,0.23506766683925,0.3,0.3
"russell-d",0.492985682814419,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,0.456941188415116,0.3,0.3
"kubica-d",0.565148878663135,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,0.230836366747878,0.3,0.3
"latifi-d",1.87653428921407,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,0.509695812433639,0.3,0.3
"aitken-d",0.0410432130694994,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,0.030353216088229,0.3,0.3
"pietro_fittipaldi-d",0.0415564653805142,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,0.0201096635825223,0.3,0.3
"tsunoda-d",1.6205303998065,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,0.452881277963426,0.3,0.3
"mick_schumacher-d",1.80923397909387,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,0.275493942603208,0.3,0.3
"mazepin-d",1.87756236421695,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,0.252957459577112,0.3,0.3
"zhou-d",0,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,0,0.3,0.3
"de_vries-d",0,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,0,0.3,0.3
"sargeant-d",0,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,0,0.3,0.3
"piastri-d",0,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,0,0.3,0.3
"lawson-d",0,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,0,0.3,0.3
"bearman-d",0,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,0,0.3,0.3
"colapinto-d",0,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,0,0.3,0.3
"doohan-d",0,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,0,0.3,0.3
"antonelli-d",0,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,0,0.3,0.3
"hadjar-d",0,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,0,0.3,0.3
"bortoleto-d",0,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,0,0.3,0.3
"arvid_lindblad-d",0,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,0,0.3,0.3
"mclaren-c",-0.893356196072405,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,0.247009193107856,0.3,0.3
"red_bull-c",-3.00913678055556,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,0.281054321185109,0.3,0.3
"ferrari-c",-1.33996597777547,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,0.34567343199825,0.3,0.3
"sauber-c",2.22776292657075,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,0.24139617885452,0.3,0.3
"alpine-c",-0.157474007907757,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,0.229885954714427,0.3,0.3
"toro_rosso-c",0.266714801346831,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,0.237087863411253,0.3,0.3
"aston_martin-c",-0.035268759247103,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,0.377028412327191,0.3,0.3
"mercedes-c",-3.26209245305066,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,0.223799185262586,0.3,0.3
"manor-c",0.000288150192516845,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,5.5871465279218e-05,0.3,0.3
"williams-c",2.37477516957995,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,0.365622723751071,0.3,0.3
"caterham-c",2.64908066461407e-06,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,7.34401775336023e-07,0.3,0.3
"hrt-c",2.87023769292592e-08,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,6.53662266723475e-09,0.3,0.3
"haas-c",3.87575339608074,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,0.186083491903447,0.3,0.3
"NA-c",0,2021-11-14,2021,19,1046,"interlagos",0.585761296148836,NA,NA,0,0.3,0.3
"button-d",0.000108941304573059,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,4.30431878774364e-05,0.3,0.3
"vettel-d",0.53206535943159,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,0.477321839692347,0.3,0.3
"hamilton-d",-2.48351897588021,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,0.349138780483726,0.3,0.3
"webber-d",-1.54918558603189e-07,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,6.29837607451413e-08,0.3,0.3
"alonso-d",-0.00843438063762925,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,0.435087550037418,0.3,0.3
"kobayashi-d",1.05986106690965e-06,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,4.1026119559432e-07,0.3,0.3
"raikkonen-d",0.48815987559752,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,0.314203441083154,0.3,0.3
"perez-d",-0.810862576896588,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,0.285178358715162,0.3,0.3
"ricciardo-d",-0.106652803957865,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,0.376042663152113,0.3,0.3
"resta-d",-1.04728111401552e-08,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,5.1383638623439e-08,0.3,0.3
"vergne-d",6.38218235844358e-07,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,3.23396866543492e-07,0.3,0.3
"rosberg-d",-0.000255769471265268,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,9.02978195533e-05,0.3,0.3
"glock-d",2.58382095416367e-08,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,7.22016914587214e-09,0.3,0.3
"pic-d",2.17475290379714e-07,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,5.28810818121345e-08,0.3,0.3
"bruno_senna-d",-1.05175608912417e-08,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,5.90010371836637e-09,0.3,0.3
"hulkenberg-d",0.00403760678187809,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,0.0719968041748008,0.3,0.3
"michael_schumacher-d",1.79928433316709e-08,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,8.12099472686324e-09,0.3,0.3
"massa-d",-0.00135256953337615,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,0.000497618573048017,0.3,0.3
"petrov-d",2.7846763089996e-08,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,8.92828443166572e-09,0.3,0.3
"kovalainen-d",6.99308020316586e-08,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,2.33721688377589e-08,0.3,0.3
"karthikeyan-d",9.11296708382703e-09,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,3.44042156645614e-09,0.3,0.3
"rosa-d",1.56157271708784e-08,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,4.33721300101565e-09,0.3,0.3
"grosjean-d",0.111758072462772,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,0.0949687853041622,0.3,0.3
"maldonado-d",2.8492376712599e-06,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,2.41878268189406e-06,0.3,0.3
"ambrosio-d",1.1411002318868e-09,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,1.20140179203839e-09,0.3,0.3
"sutil-d",7.66178380857698e-07,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,2.65214588313315e-07,0.3,0.3
"gutierrez-d",-3.20926580227586e-06,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,2.26782067565208e-05,0.3,0.3
"bottas-d",-0.905756799014275,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,0.386728516061078,0.3,0.3
"jules_bianchi-d",1.32587641789261e-06,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,4.74613866333487e-07,0.3,0.3
"chilton-d",1.22464734748471e-06,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,3.29812141258691e-07,0.3,0.3
"garde-d",1.41607883537756e-07,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,3.75712501475182e-08,0.3,0.3
"kevin_magnussen-d",0.0175982045708174,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,0.0936982773665219,0.3,0.3
"kvyat-d",0.180126073076487,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,0.225380987730932,0.3,0.3
"ericsson-d",0.00161369212691044,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,0.00196286939431809,0.3,0.3
"stevens-d",8.72690315926261e-06,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,2.45533460743161e-06,0.3,0.3
"nasr-d",8.72731537975933e-05,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,2.70935469228344e-05,0.3,0.3
"sainz-d",-0.725148247227281,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,0.355291447495457,0.3,0.3
"max_verstappen-d",-3.23621843667809,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,0.284750273373223,0.3,0.3
"merhi-d",7.36324007225837e-06,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,1.73247980507804e-06,0.3,0.3
"rossi-d",2.3515132024601e-06,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,1.07445193129311e-06,0.3,0.3
"jolyon_palmer-d",0.000998878690846281,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,0.000350456185173049,0.3,0.3
"wehrlein-d",0.000346015782247825,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,0.000209966585349788,0.3,0.3
"vandoorne-d",0.015792058099069,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,0.0044051980805834,0.3,0.3
"haryanto-d",5.14328108338514e-05,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,1.96592603904144e-05,0.3,0.3
"ocon-d",0.445898821990735,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,0.438140667190854,0.3,0.3
"giovinazzi-d",1.31547181637987,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,0.243660589125819,0.3,0.3
"stroll-d",0.608894589071796,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,0.328565104562593,0.3,0.3
"gasly-d",-1.3860134639534,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,0.45787338550783,0.3,0.3
"brendon_hartley-d",0.00766554661683461,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,0.0032157120499916,0.3,0.3
"leclerc-d",-1.19018955914022,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,0.423636757951054,0.3,0.3
"sirotkin-d",0.00637886272100087,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,0.0023801902963516,0.3,0.3
"norris-d",-1.42539930345772,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,0.373906140638888,0.3,0.3
"albon-d",0.208286274685297,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,0.150717788935454,0.3,0.3
"russell-d",0.575553062253672,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,0.457190137211494,0.3,0.3
"kubica-d",0.491388184056857,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,0.274328809859715,0.3,0.3
"latifi-d",1.85640497853405,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,0.468729860256308,0.3,0.3
"aitken-d",0.0348940079285134,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,0.0274505429362616,0.3,0.3
"pietro_fittipaldi-d",0.0358237429556472,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,0.0263940452702816,0.3,0.3
"tsunoda-d",1.64140718408776,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,0.595343345908503,0.3,0.3
"mick_schumacher-d",1.83810156034115,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,0.314007132132955,0.3,0.3
"mazepin-d",1.86993594458236,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,0.291347136461629,0.3,0.3
"zhou-d",0,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,0,0.3,0.3
"de_vries-d",0,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,0,0.3,0.3
"sargeant-d",0,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,0,0.3,0.3
"piastri-d",0,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,0,0.3,0.3
"lawson-d",0,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,0,0.3,0.3
"bearman-d",0,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,0,0.3,0.3
"colapinto-d",0,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,0,0.3,0.3
"doohan-d",0,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,0,0.3,0.3
"antonelli-d",0,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,0,0.3,0.3
"hadjar-d",0,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,0,0.3,0.3
"bortoleto-d",0,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,0,0.3,0.3
"arvid_lindblad-d",0,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,0,0.3,0.3
"mclaren-c",-0.823710386137102,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,0.286765376171638,0.3,0.3
"red_bull-c",-3.09864087052706,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,0.247027266031188,0.3,0.3
"ferrari-c",-1.29737214195904,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,0.240319145940994,0.3,0.3
"sauber-c",2.26099427613004,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,0.190109720621459,0.3,0.3
"alpine-c",-0.33839616149451,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,0.242378234040279,0.3,0.3
"toro_rosso-c",0.363565931874268,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,0.277806613297479,0.3,0.3
"aston_martin-c",-0.040161909766224,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,0.319960535191758,0.3,0.3
"mercedes-c",-3.28656006327502,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,0.279175971825644,0.3,0.3
"manor-c",0.000248856857722853,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,4.45243694883094e-05,0.3,0.3
"williams-c",2.43752781610363,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,0.356469652195431,0.3,0.3
"caterham-c",2.28028166146463e-06,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,5.50692546982705e-07,0.3,0.3
"hrt-c",2.47252933459741e-08,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,6.39321157312696e-09,0.3,0.3
"haas-c",3.87143181977081,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,0.247706253282135,0.3,0.3
"NA-c",0,2021-11-21,2021,20,1048,"losail",0.588058859922757,NA,NA,0,0.3,0.3
"button-d",0.000103221600267864,2021-12-05,2021,21,1049,"jeddah",0.588206960482125,NA,NA,3.81119701615897e-05,0.3,0.3
"vettel-d",0.47263701529315,2021-12-05,2021,21,1049,"jeddah",0.588206960482125,NA,NA,0.544730930706942,0.3,0.3
"hamilton-d",-2.48406600279186,2021-12-05,2021,21,1049,"jeddah",0.588206960482125,NA,NA,0.31063878476477,0.3,0.3
"webber-d",-1.40349544436178e-07,2021-12-05,2021,21,1049,"jeddah",0.588206960482125,NA,NA,4.92028968892128e-08,0.3,0.3
"alonso-d",0.16243387302661,2021-12-05,2021,21,1049,"jeddah",0.588206960482125,NA,NA,0.412949234900677,0.3,0.3
"kobayashi-d",9.85651909206158e-07,2021-12-05,2021,21,1049,"jeddah",0.588206960482125,NA,NA,3.06261498547036e-07,0.3,0.3
"raikkonen-d",0.602929932883896,2021-12-05,2021,21,1049,"jeddah",0.588206960482125,NA,NA,0.242038609179352,0.3,0.3
"perez-d",-0.80576221278079,2021-12-05,2021,21,1049,"jeddah",0.588206960482125,NA,NA,0.264081683915469,0.3,0.3
"ricciardo-d",-0.195998670906153,2021-12-05,2021,21,1049,"jeddah",0.588206960482125,NA,NA,0.427638078833637,0.3,0.3
"resta-d",-1.25960396311746e-08,2021-12-05,2021,21,1049,"jeddah",0.588206960482125,NA,NA,5.55088973158021e-08,0.3,0.3
"vergne-d",5.99371682750672e-07,2021-12-05,2021,21,1049,"jeddah",0.588206960482125,NA,NA,3.10107634309628e-07,0.3,0.3
"rosberg-d",-0.000231135861918615,2021-12-05,2021,21,1049,"jeddah",0.588206960482125,NA,NA,7.53519715409185e-05,0.3,0.3
"glock-d",2.39922690530412e-08,2021-12-05,2021,21,1049,"jeddah",0.588206960482125,NA,NA,6.29812111150429e-09,0.3,0.3
"pic-d",2.01960135374416e-07,2021-12-05,2021,21,1049,"jeddah",0.588206960482125,NA,NA,4.94554107995475e-08,0.3,0.3
"bruno_senna-d",-9.50156540166814e-09,2021-12-05,2021,21,1049,"jeddah",0.588206960482125,NA,NA,5.57748703694211e-09,0.3,0.3
